type,name,slug,address,city,postal_code,country,lat,lng,status,source,source_date
civette,CIVETTE DE LA RESIDENCE,civette-de-la-residence-chauny,2 RUE DU COLONEL DRIANT,CHAUNY,02300,FR,49.624,3.208777,published,douane-fr-2018,2018-01-01
civette,LA CHAUMIERE,la-chaumiere-sinceny,48 rue ARTHUR LACROIX,SINCENY,02300,FR,49.598008,3.250561,published,douane-fr-2018,2018-01-01
civette,LA ROTONDE,la-rotonde-chauny,23 PL HOTEL DE VILLE,CHAUNY,02300,FR,49.615204,3.219367,published,douane-fr-2018,2018-01-01
civette,LE BALTO,le-balto-chauny,12 PL DU MARCHE COUVERT,CHAUNY,02300,FR,49.612125,3.219734,published,douane-fr-2018,2018-01-01
civette,LE BRAZZA,le-brazza-chauny,103 R DE LA CHAUSSEE,CHAUNY,02300,FR,49.607754,3.222214,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-chauny,73 BD GAMBETTA,CHAUNY,02300,FR,49.611815,3.223242,published,douane-fr-2018,2018-01-01
civette,LE PICARD,le-picard-chauny,26 PLACE DU BROUAGE,CHAUNY,02300,FR,49.614945,3.213507,published,douane-fr-2018,2018-01-01
civette,LE ROYAL CLUB,le-royal-club-chauny,112 AVENUE JEAN JAURES,CHAUNY,02300,FR,49.616881,3.227541,published,douane-fr-2018,2018-01-01
civette,WELCOME BAR,welcome-bar-villequier-aumont,12 RTE DE ST-QUENTIN,VILLEQUIER-AUMONT,02300,FR,49.657651,3.207755,published,douane-fr-2018,2018-01-01
civette,LA CROIX D'OR,la-croix-d-or-montreuil-aux-lions,81 AVENUE DE PARIS,MONTREUIL-AUX-LIONS,02310,FR,49.020474,3.188281,published,douane-fr-2018,2018-01-01
civette,LE SAINT GERMAIN,le-saint-germain-nogent-lartaud,2 PLACE DU MARCHE,NOGENT-LARTAUD,02310,FR,48.965968,3.322298,published,douane-fr-2018,2018-01-01
civette,CAFE DES SPORTS,cafe-des-sports-premontre,4 R EUGENE POTELET,PREMONTRE,02320,FR,49.542223,3.411536,published,douane-fr-2018,2018-01-01
civette,HOTEL DE LA CROIX BLANCHE,hotel-de-la-croix-blanche-pinon,10 PLACE CHARLES DE GAULLE,PINON,02320,FR,49.488921,3.447093,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-anizy-le-chateau,3 PLACE ROCHECHOUART,ANIZY-LE-CHATEAU,02320,FR,49.504425,3.452028,published,douane-fr-2018,2018-01-01
civette,CHEZ DOUDOUCE,chez-doudouce-liesse-notre-dame,3 PLACE DU PARVIS,LIESSE-NOTRE-DAME,02350,FR,49.609923,3.803642,published,douane-fr-2018,2018-01-01
civette,LE VIEUX MOULIN,le-vieux-moulin-origny-sainte-benoite,75 R PASTEUR,ORIGNY-SAINTE-BENOITE,02390,FR,49.840151,3.488169,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA MAIRIE,cafe-de-la-mairie-brasles,15 PLACE DE LA MAIRIE,BRASLES,02400,FR,49.048251,3.427618,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-chateau-thierry,19 RUE SADI CARNOT,CHATEAU-THIERRY,02400,FR,49.043235,3.403524,published,douane-fr-2018,2018-01-01
civette,LA TAVERNE,la-taverne-chierry,22 R MAURICE CLAUSSE,CHIERRY,02400,FR,49.036512,3.434196,published,douane-fr-2018,2018-01-01
civette,LE CARRE D'AS,le-carre-d-as-essomes-sur-marne,1 RUE CHURCHILL,ESSOMES-SUR-MARNE,02400,FR,49.029567,3.374824,published,douane-fr-2018,2018-01-01
civette,LE TERMINUS,le-terminus-chateau-thierry,4 R DE CHIERRY,CHATEAU-THIERRY,02400,FR,49.038663,3.409571,published,douane-fr-2018,2018-01-01
civette,CAFE DU CENTRE,cafe-du-centre-bellenglise,10 R DU CHATEAU,BELLENGLISE,02420,FR,49.923178,3.243766,published,douane-fr-2018,2018-01-01
civette,LE CENTRAL,le-central-lehaucourt,45 R JEAN-JAURES,LEHAUCOURT,02420,FR,49.919423,3.279525,published,douane-fr-2018,2018-01-01
civette,LE NEMROD,le-nemrod-gauchy,17 R JULES VERCRUYSSE,GAUCHY,02430,FR,49.827787,3.275327,published,douane-fr-2018,2018-01-01
civette,LA TABATIERE,la-tabatiere-boue,2 RUE DU REJET,BOUE,02450,FR,50.0125,3.698694,published,douane-fr-2018,2018-01-01
civette,LE MILONAIS,le-milonais-la-ferte-milon,13 R DE LA CITE,LA-FERTE-MILON,02460,FR,49.17668,3.125755,published,douane-fr-2018,2018-01-01
civette,LE NARVAL,le-narval-la-ferte-milon,54 RUE DE LA CHAUSSEE,LA-FERTE-MILON,02460,FR,49.179745,3.12455,published,douane-fr-2018,2018-01-01
civette,L'ESPERANCE,l-esperance-neuilly-saint-front,10 R JEAN DE LA FONTAINE,NEUILLY-SAINT-FRONT,02470,FR,49.170546,3.261632,published,douane-fr-2018,2018-01-01
civette,L'EXPRESSO,l-expresso-hirson,6 PLACE JULES DESCAMPS,HIRSON,02500,FR,49.925539,4.0789,published,douane-fr-2018,2018-01-01
civette,LE MERMOZ,le-mermoz-aubenton,2 PL DE L EGLISE,AUBENTON,02500,FR,49.836311,4.203831,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-origny-en-thierache,5 RUE DE VERVINS,ORIGNY-EN-THIERACHE,02550,FR,49.895155,4.017645,published,douane-fr-2018,2018-01-01
civette,BAR DU CENTRE,bar-du-centre-chezy-sur-marne,24 GRANDE RUE,CHEZY-SUR-MARNE,02570,FR,48.987522,3.366788,published,douane-fr-2018,2018-01-01
civette,LE SAINTE CATHERINE,le-sainte-catherine-etreillers,7 R DES DOCTEURS,ETREILLERS,02590,FR,49.829993,3.159007,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA MAIRIE,cafe-de-la-mairie-coeuvres-et-valsery,2. PLACE AUGUSTE REBEROT,COEUVRES-ET-VALSERY,02600,FR,49.338986,3.154788,published,douane-fr-2018,2018-01-01
civette,LA FRANCAISE,la-francaise-villers-cotterets,4 RUE DE L HOTEL DE VILLE,VILLERS-COTTERETS,02600,FR,49.254575,3.09104,published,douane-fr-2018,2018-01-01
civette,LE BALTO,le-balto-villers-cotterets,24 RUE DU GENERAL MANGIN,VILLERS-COTTERETS,02600,FR,49.253942,3.09244,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-villers-cotterets,9 PL DU DOCTEUR MOUFFLIER,VILLERS-COTTERETS,02600,FR,49.254337,3.090376,published,douane-fr-2018,2018-01-01
civette,LA RENAISSANCE,la-renaissance-moy-de-laisne,15  rue GEORGES CLEMENCEAU,MOY-DE-LAISNE,02610,FR,49.752127,3.364409,published,douane-fr-2018,2018-01-01
civette,AUX QUATRE G,aux-quatre-g-tergnier,108 R DE GRASSE,TERGNIER,02700,FR,49.658731,3.27924,published,douane-fr-2018,2018-01-01
civette,LE CARNOT,le-carnot-tergnier,56 R CARNOT,TERGNIER,02700,FR,49.656372,3.305331,published,douane-fr-2018,2018-01-01
civette,LE GAMBETTA,le-gambetta-tergnier,6 BOULEVARD GAMBETTA,TERGNIER,02700,FR,49.654419,3.293826,published,douane-fr-2018,2018-01-01
civette,LE MALBORO,le-malboro-tergnier,4 RUE PIERRE SEMARD,TERGNIER,02700,FR,49.655371,3.297031,published,douane-fr-2018,2018-01-01
civette,LE WELCOME,le-welcome-tergnier,24 AVENUE  JEAN JAURES,TERGNIER,02700,FR,49.657662,3.309533,published,douane-fr-2018,2018-01-01
civette,BAR DE L'ESPLANADE,bar-de-l-esplanade-holnon,ESPACA CHARLES DE GAULLE,HOLNON,02760,FR,49.861468,3.212843,published,douane-fr-2018,2018-01-01
civette,AU BON ACCUEIL,au-bon-accueil-achery,75 R CHARLES DE GAULLE,ACHERY,02800,FR,49.693179,3.389902,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA PAIX,cafe-de-la-paix-la-fere,4 R DU BOURGET,LA-FERE,02800,FR,49.662935,3.364517,published,douane-fr-2018,2018-01-01
civette,LA ROTONDE,la-rotonde-beautor,13 RTE DE TERGNIER,BEAUTOR,02800,FR,49.659507,3.346108,published,douane-fr-2018,2018-01-01
civette,BAR TABAC DU CHEMIN DES DAMES,bar-tabac-du-chemin-des-dames-corbeny,4 R PIERRE CURTIL,CORBENY,02820,FR,49.462407,3.823379,published,douane-fr-2018,2018-01-01
civette,LE CAP VERT,le-cap-vert-saint-erme-outre-et-ramecourt,1 AV  DE LA GARE,SAINT-ERME-OUTRE-ET-RAMECOURT,02820,FR,49.526158,3.857473,published,douane-fr-2018,2018-01-01
civette,PRESSE RÉCRÉ,presse-recre-athies-sous-laon,58 R DES ECOLES,ATHIES-SOUS-LAON,02840,FR,49.573126,3.682771,published,douane-fr-2018,2018-01-01
civette,GALCAR PRESS TABAC,galcar-press-tabac-jaulgonne,7 R DE FERE,JAULGONNE,02850,FR,49.089428,3.534306,published,douane-fr-2018,2018-01-01
civette,LE CAFE DES SPORTS,le-cafe-des-sports-vivaise,18 AV  D ILE DE FRANCE,VIVAISE,02870,FR,49.619665,3.560104,published,douane-fr-2018,2018-01-01
civette,LE CAFE DE LA GARE,le-cafe-de-la-gare-crouy,1 AV  DU GENERAL PATTON,CROUY,02880,FR,49.402345,3.358096,published,douane-fr-2018,2018-01-01
civette,LE NEMROD CAFE,le-nemrod-cafe-bucy-le-long,18 RUE QUINQUET,BUCY-LE-LONG,02880,FR,49.390899,3.392321,published,douane-fr-2018,2018-01-01
civette,TABAC SNC CARIBOU,tabac-snc-caribou-varennes-sur-allier,98 AVENUE DE CHAZEUIL,VARENNES-SUR-ALLIER,03150,FR,46.317021,3.395471,published,douane-fr-2018,2018-01-01
civette,LE NIAGARA,le-niagara-bezenet,139 Place Jean Jaurès,BEZENET,03170,FR,46.32683,2.850244,published,douane-fr-2018,2018-01-01
civette,LE BALTO,le-balto-vichy,98 RUE JEAN JAURES,VICHY,03200,FR,46.131449,3.423546,published,douane-fr-2018,2018-01-01
civette,LE KHEDIVE,le-khedive-vichy,36 R G CLEMENCEAU,VICHY,03200,FR,46.125918,3.422837,published,douane-fr-2018,2018-01-01
civette,VIVAL,vival-billy,2 route de Moulins,BILLY,03260,FR,46.236478,3.430602,published,douane-fr-2018,2018-01-01
civette,BAR TABAC DES SIEYES,bar-tabac-des-sieyes-digne-les-bains,35 AVENUE COLONEL NOEL,DIGNE-LES-BAINS,04000,FR,44.082795,6.202032,published,douane-fr-2018,2018-01-01
civette,LE TOTEM,le-totem-digne-les-bains,2 rue de l' ancienne mairie,DIGNE-LES-BAINS,04000,FR,44.092317,6.237092,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-digne-les-bains,67 BD GASSENDI,DIGNE-LES-BAINS,04000,FR,44.092711,6.234887,published,douane-fr-2018,2018-01-01
civette,TABAC DES ARCHES,tabac-des-arches-digne-les-bains,10 Av  des Arches,DIGNE-LES-BAINS,04000,FR,44.101814,6.231059,published,douane-fr-2018,2018-01-01
civette,TABAC LE LONGCHAMP,tabac-le-longchamp-digne-les-bains,16 BD GASSENDI,DIGNE-LES-BAINS,04000,FR,44.09156,6.23275,published,douane-fr-2018,2018-01-01
civette,TABAC LE LUTECIA,tabac-le-lutecia-digne-les-bains,AV  DE VERDUN,DIGNE-LES-BAINS,04000,FR,44.087713,6.218954,published,douane-fr-2018,2018-01-01
civette,BAR TABAC SNC MONTECRISTO,bar-tabac-snc-montecristo-manosque,11 R ARTHUR ROBERT,MANOSQUE,04100,FR,43.833066,5.782748,published,douane-fr-2018,2018-01-01
civette,TABAC L'OASIS,tabac-l-oasis-manosque,4 Bd Casimir Pelloutier,MANOSQUE,04100,FR,43.833664,5.781338,published,douane-fr-2018,2018-01-01
civette,TABAC LA SAUNERIE,tabac-la-saunerie-manosque,2 BD DE LA PLAINE,MANOSQUE,04100,FR,43.831571,5.784265,published,douane-fr-2018,2018-01-01
civette,TABAC LE MAS,tabac-le-mas-manosque,60 Avenue  JEAN GIONO,MANOSQUE,04100,FR,43.827924,5.78633,published,douane-fr-2018,2018-01-01
civette,TABAC LE PRESS'TIGE,tabac-le-press-tige-manosque,Allée Alphonse Daudet,MANOSQUE,04100,FR,43.828977,5.782362,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DU MONT D'OR,tabac-presse-du-mont-d-or-manosque,305 Bd MARTIN NALIN,MANOSQUE,04100,FR,43.836532,5.788271,published,douane-fr-2018,2018-01-01
civette,TABAC-BRASSERIE SNC YORAGRE,tabac-brasserie-snc-yoragre-manosque,341  Avenue du Moulin Neuf - Bat. B,MANOSQUE,04100,FR,43.829649,5.796089,published,douane-fr-2018,2018-01-01
civette,TABAC COTE LUBERON,tabac-cote-luberon-reillanne,Rue Martel,REILLANNE,04110,FR,43.879222,5.659232,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE RAYNIER,tabac-presse-raynier-la-palud-sur-verdon,Rue Grande,LA-PALUD-SUR-VERDON,04120,FR,43.769264,6.29614,published,douane-fr-2018,2018-01-01
civette,TABAC CADEAUX LOTO,tabac-cadeaux-loto-volx,9 Rue des Congés Payés,VOLX,04130,FR,43.877743,5.841382,published,douane-fr-2018,2018-01-01
civette,TABAC L'EDELWEISS,tabac-l-edelweiss-seyne,20 GR,SEYNE,04140,FR,44.351379,6.355913,published,douane-fr-2018,2018-01-01
civette,TABAC LE FORESTIER,tabac-le-forestier-seyne,38 PL D ARMES,SEYNE,04140,FR,44.352251,6.356576,published,douane-fr-2018,2018-01-01
civette,TABAC LES DRAILLES,tabac-les-drailles-selonnet,LE VILLAGE,SELONNET,04140,FR,44.365874,6.301929,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DU BANON,tabac-presse-du-banon-banon,1 rue Pasteur,BANON,04150,FR,44.039153,5.629024,published,douane-fr-2018,2018-01-01
civette,TABAC LE BAR DU LAC,tabac-le-bar-du-lac-chateau-arnoux-saint-auban,9 Place Jean Jaurès,CHATEAU-ARNOUX-SAINT-AUBAN,04160,FR,44.09321,6.009229,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-saint-andre-les-alpes,6 RUE DE LA GARE,SAINT-ANDRE-LES-ALPES,04170,FR,43.968279,6.507733,published,douane-fr-2018,2018-01-01
civette,CAFE CASINO TABAC,cafe-casino-tabac-les-mees,28 Bd de la République,LES-MEES,04190,FR,44.029501,5.974952,published,douane-fr-2018,2018-01-01
civette,LE VOLTIGEUR,le-voltigeur-les-mees,3 Place de la République,LES-MEES,04190,FR,44.029453,5.976357,published,douane-fr-2018,2018-01-01
civette,BAR TABAC LE CLOS DE FANNY,bar-tabac-le-clos-de-fanny-peipin,PLACE DU BON VENT,PEIPIN,04200,FR,44.137265,5.956928,published,douane-fr-2018,2018-01-01
civette,BAR TABAC LE RALLYE,bar-tabac-le-rallye-sisteron,121 rue de Provence,SISTERON,04200,FR,44.196068,5.941916,published,douane-fr-2018,2018-01-01
civette,LE SEVAN,le-sevan-mison,,MISON,04200,FR,44.266731,5.859167,published,douane-fr-2018,2018-01-01
civette,TABAC L'ETAPE,tabac-l-etape-les-omergues,Le Village,LES-OMERGUES,04200,FR,44.141515,5.565242,published,douane-fr-2018,2018-01-01
civette,TABAC L'INDUS,tabac-l-indus-sisteron,193 AV  PAUL ARENE,SISTERON,04200,FR,44.19669,5.9435,published,douane-fr-2018,2018-01-01
civette,TABAC LE CALENDAL,tabac-le-calendal-sisteron,31 av  Jean Jaurès,SISTERON,04200,FR,44.186838,5.947777,published,douane-fr-2018,2018-01-01
civette,TABAC LOTO CADEAUX,tabac-loto-cadeaux-sisteron,41 rue Mercerie,SISTERON,04200,FR,44.197439,5.944717,published,douane-fr-2018,2018-01-01
civette,TABAC MAG PRESSE,tabac-mag-presse-valensole,Place Frédéric Mistral,VALENSOLE,04210,FR,43.837141,5.986305,published,douane-fr-2018,2018-01-01
civette,TABAC LE SAINTE TULLE,tabac-le-sainte-tulle-sainte-tulle,Place Jean Jaures,SAINTE-TULLE,04220,FR,43.78594,5.76265,published,douane-fr-2018,2018-01-01
civette,TABAC SPORT,tabac-sport-saint-etienne-les-orgues,Rue Grande,SAINT-ETIENNE-LES-ORGUES,04230,FR,44.045008,5.780133,published,douane-fr-2018,2018-01-01
civette,LE ROCHAS -  A LA PERCE NEIGE,le-rochas-a-la-perce-neige-allos,Place de la coopérative,ALLOS,04260,FR,44.240375,6.627196,published,douane-fr-2018,2018-01-01
civette,TABAC 2005,tabac-2005-allos,Immeuble Le centre,ALLOS,04260,FR,44.289084,6.569334,published,douane-fr-2018,2018-01-01
civette,MULTISERVICES DU PEAGE,multiservices-du-peage-estoublon,LE PEAGE,ESTOUBLON,04270,FR,43.9432,6.170459,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE MERLE,tabac-presse-merle-mezel,Place Eloi Pin,MEZEL,04270,FR,43.998028,6.196446,published,douane-fr-2018,2018-01-01
civette,BAR TABAC LE PROVENCE,bar-tabac-le-provence-cereste,CRS ARISTIDE BRIAND,CERESTE,04280,FR,43.856201,5.590677,published,douane-fr-2018,2018-01-01
civette,TABAC LE NAPOLEON,tabac-le-napoleon-volonne,7 Cours Jacques Paulon,VOLONNE,04290,FR,44.110983,6.01403,published,douane-fr-2018,2018-01-01
civette,BAR TABAC DU CENTRE,bar-tabac-du-centre-mane,Rue de la Bourgade,MANE,04300,FR,43.937108,5.766032,published,douane-fr-2018,2018-01-01
civette,CAFE DES VOYAGEURS,cafe-des-voyageurs-saint-michel-lobservatoire,PLACE DU SERRE,SAINT-MICHEL-LOBSERVATOIRE,04300,FR,43.8998,5.768756,published,douane-fr-2018,2018-01-01
civette,RELAIS DES QUATRE REINES,relais-des-quatre-reines-saint-maime,Le FOSSON,SAINT-MAIME,04300,FR,43.901141,5.790789,published,douane-fr-2018,2018-01-01
civette,TABAC LA ROYALE,tabac-la-royale-forcalquier,2   Bd Latourette,FORCALQUIER,04300,FR,43.957966,5.779878,published,douane-fr-2018,2018-01-01
civette,TABAC LE LUCKY,tabac-le-lucky-forcalquier,17 REMPART BERLUC PERUSSIS,FORCALQUIER,04300,FR,43.958786,5.780304,published,douane-fr-2018,2018-01-01
civette,TABAC SNC LE TOTEM,tabac-snc-le-totem-forcalquier,13 Place du Bourguet,FORCALQUIER,04300,FR,43.959408,5.780498,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE LOTO,tabac-presse-loto-peyruis,Route nationale,PEYRUIS,04310,FR,44.026068,5.934977,published,douane-fr-2018,2018-01-01
civette,PROXY,proxy-malijai,PL DE LA REPUBLIQUE,MALIJAI,04350,FR,44.044685,6.030441,published,douane-fr-2018,2018-01-01
civette,CHEZ MARIE ET MICHEL,chez-marie-et-michel-colmars,Les Remparts  Le Village,COLMARS,04370,FR,44.163693,6.604448,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE SOUVENIR CHEZ RÉGIS,tabac-presse-souvenir-chez-regis-villars-colmars,Immeuble Le Suisse,VILLARS-COLMARS,04370,FR,44.185697,6.586413,published,douane-fr-2018,2018-01-01
civette,CAFE DE FRANCE,cafe-de-france-thoard,Place Sainte-Anne,THOARD,04380,FR,44.150286,6.148861,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-uvernet-fours,PRA LOUP,UVERNET-FOURS,04400,FR,44.370235,6.604776,published,douane-fr-2018,2018-01-01
civette,TABAC L'ANGE GARDIEN,tabac-l-ange-gardien-enchastrayes,Le super Sauze résidence l'ourson,ENCHASTRAYES,04400,FR,44.357865,6.686474,published,douane-fr-2018,2018-01-01
civette,TOTEM,totem-barcelonnette,33 Rue MANUEL,BARCELONNETTE,04400,FR,44.387044,6.651564,published,douane-fr-2018,2018-01-01
civette,ALIMENTATION TABAC,alimentation-tabac-le-brusquet,LE SEGONET,LE-BRUSQUET,04420,FR,44.155793,6.298669,published,douane-fr-2018,2018-01-01
civette,CAFE DES ALPES,cafe-des-alpes-roumoules,3 rue Villeneuve,ROUMOULES,04500,FR,43.825451,6.127918,published,douane-fr-2018,2018-01-01
civette,GALERIE MODERNE TABAC,galerie-moderne-tabac-riez,22 Allée Louis GARDIOL,RIEZ,04500,FR,43.817415,6.092252,published,douane-fr-2018,2018-01-01
civette,SNC BAR DE LA COLONNE,snc-bar-de-la-colonne-riez,PL DE LA COLONNE,RIEZ,04500,FR,43.817226,6.094091,published,douane-fr-2018,2018-01-01
civette,TABAC LES TROIS SOLEILS,tabac-les-trois-soleils-allemagne-en-provence,Place de Verdun,ALLEMAGNE-EN-PROVENCE,04500,FR,43.782202,6.007032,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE LOU GASTAROUN,tabac-presse-lou-gastaroun-quinson,Route de Montmeyan,QUINSON,04500,FR,43.709854,6.040734,published,douane-fr-2018,2018-01-01
civette,BAR TABAC LE ROMARIN,bar-tabac-le-romarin-aiglun,1  place de la Mairie,AIGLUN,04510,FR,44.051151,6.143889,published,douane-fr-2018,2018-01-01
civette,LIBRE SERVICE DES GRILLONS TABAC PRESSE,libre-service-des-grillons-tabac-presse-mallemoisson,LES GRILLONS,MALLEMOISSON,04510,FR,44.040091,6.123993,published,douane-fr-2018,2018-01-01
civette,PROXI SERVICE,proxi-service-le-chaffaut-saint-jurson,Quartier St Bathélémy,LE-CHAFFAUT-SAINT-JURSON,04510,FR,44.036082,6.14731,published,douane-fr-2018,2018-01-01
civette,LE CYCLOPE,le-cyclope-chateau-arnoux-saint-auban,18 ALL DES ERABLES,CHATEAU-ARNOUX-SAINT-AUBAN,04600,FR,44.070216,5.990074,published,douane-fr-2018,2018-01-01
civette,LE MONTE CHRISTO,le-monte-christo-chateau-arnoux-saint-auban,7  RN - 96 ROUTE DE MANOSQUE,CHATEAU-ARNOUX-SAINT-AUBAN,04600,FR,44.071951,5.989026,published,douane-fr-2018,2018-01-01
civette,LA RENAISSANCE,la-renaissance-oraison,5 ALL LEON MASSE,ORAISON,04700,FR,43.916291,5.918959,published,douane-fr-2018,2018-01-01
civette,TABAC LES MARRONNIERS,tabac-les-marronniers-greoux-les-bains,8 Avenue des Maronniers,GREOUX-LES-BAINS,04800,FR,43.758315,5.886415,published,douane-fr-2018,2018-01-01
civette,SOUVENIRS DE L'UBAYE,souvenirs-de-l-ubaye-jausiers,13 grand rue,JAUSIERS,04850,FR,44.419276,6.734887,published,douane-fr-2018,2018-01-01
civette,BAR TABAC LE CAFE CREME,bar-tabac-le-cafe-creme-gap,5 R COLONEL ROUX,GAP,05000,FR,44.558621,6.079574,published,douane-fr-2018,2018-01-01
civette,BAR TABAC LE VILLENEUVE,bar-tabac-le-villeneuve-gap,57 AV JEAN JAURES,GAP,05000,FR,44.550439,6.069301,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-gap,2 rue Carnot,GAP,05000,FR,44.559951,6.080898,published,douane-fr-2018,2018-01-01
civette,LE REPUBLIC,le-republic-gap,PL DE LA REPUBLIQUE,GAP,05000,FR,44.558508,6.077076,published,douane-fr-2018,2018-01-01
civette,SNC AU CHAT QUI FUME,snc-au-chat-qui-fume-gap,PLACE AUX HERBES,GAP,05000,FR,44.558468,6.078785,published,douane-fr-2018,2018-01-01
civette,SNC LE QUOTIDIEN,snc-le-quotidien-gap,PL GRENETTE,GAP,05000,FR,44.559745,6.077443,published,douane-fr-2018,2018-01-01
civette,SNC LES OMBRAGES,snc-les-ombrages-gap,82 AVENUE D'EMBRUN,GAP,05000,FR,44.567976,6.098922,published,douane-fr-2018,2018-01-01
civette,SNC RELAIS H,snc-relais-h-gap,GARE SNCF,GAP,05000,FR,44.555943,6.03193,published,douane-fr-2018,2018-01-01
civette,SNC VINCENT,snc-vincent-gap,55 AV CDT DUMONT,GAP,05000,FR,44.570163,6.083084,published,douane-fr-2018,2018-01-01
civette,TABAC JOURNAUX PAPETERIE,tabac-journaux-papeterie-gap,2 PL DE FONTREYNE,GAP,05000,FR,44.545461,6.058534,published,douane-fr-2018,2018-01-01
civette,TABAC LE CARNOT,tabac-le-carnot-gap,75 R CARNOT,GAP,05000,FR,44.556682,6.077766,published,douane-fr-2018,2018-01-01
civette,TABAC LE CHIQUITO,tabac-le-chiquito-gap,2 RUE PEROLIERE,GAP,05000,FR,44.560661,6.079893,published,douane-fr-2018,2018-01-01
civette,TABAC LE REGENCE,tabac-le-regence-gap,19 COURS LADOUCETTE,GAP,05000,FR,44.562036,6.083802,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE L'EDEN,tabac-presse-l-eden-gap,66 BD GEORGES POMPIDOU,GAP,05000,FR,44.557721,6.081763,published,douane-fr-2018,2018-01-01
civette,TABAC SNC LE NATIONAL,tabac-snc-le-national-gap,31 BIS  rue CARNOT,GAP,05000,FR,44.55862,6.080738,published,douane-fr-2018,2018-01-01
civette,CHEZ MICHEL,chez-michel-briancon,4 RTE D ITALIE,BRIANCON,05100,FR,44.902139,6.646747,published,douane-fr-2018,2018-01-01
civette,LE BLACK JACK,le-black-jack-briancon,21 AVENUE DU GENERAM DE GAULLE,BRIANCON,05100,FR,44.893428,6.633738,published,douane-fr-2018,2018-01-01
civette,SNC ASA SHOP TABAC PRESSE LOTO,snc-asa-shop-tabac-presse-loto-briancon,9 Grande rue,BRIANCON,05100,FR,44.900305,6.643774,published,douane-fr-2018,2018-01-01
civette,SNC LIBRAIRIE ALPINE - MAISON HERITIER,snc-librairie-alpine-maison-heritier-briancon,18 RUE CENTRALE,BRIANCON,05100,FR,44.896209,6.635703,published,douane-fr-2018,2018-01-01
civette,TABAC ANGELLA,tabac-angella-briancon,46 GRANDE RUE,BRIANCON,05100,FR,44.899282,6.643374,published,douane-fr-2018,2018-01-01
civette,TABAC CADEAUX LE FONTENOY,tabac-cadeaux-le-fontenoy-montgenevre,route Nationale,MONTGENEVRE,05100,FR,44.929089,6.716171,published,douane-fr-2018,2018-01-01
civette,TABAC CADEAUX PRESSE LE HAVANE,tabac-cadeaux-presse-le-havane-briancon,PLACE  DE L EUROPE,BRIANCON,05100,FR,44.897046,6.635043,published,douane-fr-2018,2018-01-01
